Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link,ï»¿Category
komplek housing,Pembangunan Perumahan,"Mamalia, Tulabolo Timur","F8F5+92, Tulabolo Tim., Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo 96584","Tulabolo Tim., Kec. Suwawa Tim., Kabupaten Bone Bolango",GORONTALO,96584.0,Indonesia,,,,0.4734157,1.233.074.816,https://maps.google.com/?cid=0x0:0xd3b7424b72985757,,
komplek housing,Pembangunan Perumahan,Yowan Yakub,"G668+3WG, Panggulo, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo 96583","Panggulo, Kec. Suwawa Tim., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5101769,1.232.173.424,https://maps.google.com/?cid=0x0:0x611c7aff6f19d701,,
komplek housing,Komplek perumahan,EL Home,"G5QJ+F8H, Lombongo, Kecamatan Suwawa Tengah, Kabupaten Bone Bolango, Gorontalo 96583","Lombongo, Kecamatan Suwawa Tengah, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5384097,1.231.812.582,https://maps.google.com/?cid=0x0:0xffeb9c2dbaffdea4,,
komplek housing,Komplek perumahan,Pina Alim,"G687+W58, Dumbayabulan, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo 96583","Dumbayabulan, Kec. Suwawa Tim., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.517282,1.232.129.432,https://maps.google.com/?cid=0x0:0x4f40e75fa46f141,,
komplek housing,Komplek perumahan,Husain-Suleman Family,"G68P+2WH, Tilangobula, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5150729,1.232.373.733,https://maps.google.com/?cid=0x0:0x4bb1b9f37de137b2,,
komplek housing,Komplek perumahan,RUMAH LI MA ANA,"G66V+W8M, Tilangobula, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.512329,1.232.432.989,https://maps.google.com/?cid=0x0:0xac81b57842104238,,
komplek housing,Komplek perumahan,Aisyah hikaya,"G697+49Q, Desa tinemba, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5178486,123.213.469,https://maps.google.com/?cid=0x0:0xb3e92c8d2453a60b,,
komplek housing,Komplek perumahan,Zahra house,"G59P+HM8, Bonda Raya, Kec. Suwawa Sel., Kabupaten Bone Bolango, Gorontalo 96583","Bonda Raya, Kec. Suwawa Sel., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5188962,1.231.866.736,https://maps.google.com/?cid=0x0:0x5b691cf4926651af,,
komplek housing,komplek housing,EPU PROJECK STAP ?OKTA 77,"G67F+WFG, Dumbayabulan, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo 96583","Dumbayabulan, Kec. Suwawa Tim., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.514621,123.223.339,https://maps.google.com/?cid=0x0:0xf2ebfbd0959a8b,,
komplek housing,Perhimpunan Pengembang Perumahan,JSYM HOUSE,"G68C+R7J, Dumbayabulan, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo 96583","Dumbayabulan, Kec. Suwawa Tim., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5170964,1.232.206.332,https://maps.google.com/?cid=0x0:0x722e2c22806fc076,,
komplek housing,Komplek perumahan,Rumah kinan djalilu,"G734+736, Tulabolo, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo 96584","Tulabolo, Kec. Suwawa Tim., Kabupaten Bone Bolango",GORONTALO,96584.0,Indonesia,,,,0.5036402,123.254.636,https://maps.google.com/?cid=0x0:0xcd2553fb5852eb7e,,
komplek housing,Komplek perumahan,Oma cemara,"G737+8R, Poduoma, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5033171,1.232.645.319,https://maps.google.com/?cid=0x0:0xee25946fd3627284,,
komplek housing,Pembangunan Perumahan,Dian Hattani,"G67Q+V4, Tilangobula, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo 96583","Tilangobula, Kec. Suwawa Tim., Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5146556,1.232.377.263,https://maps.google.com/?cid=0x0:0x4e62dd8e914a4104,,
komplek housing,Komplek perumahan,Tutuwoto Area,"F7WF+89X, Tulabolo, Kec. Suwawa Tim., Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.495852,123.273.499,https://maps.google.com/?cid=0x0:0x7b9a1ca82b80565c,,
komplek housing,komplek housing,Kec. Suwawa Tim.,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5153104,1.232.237.526,https://maps.google.com/?cid=0x0:0x33875fe913fefa4e,,
komplek housing,komplek housing,Kec. Tapa,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6115583,1.230.839.485,https://maps.google.com/?cid=0x0:0xb66127b02e2707a0,,
komplek housing,Komplek perumahan,An Nur Home's,"J37M+XG2, Dunggala, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96181","Dunggala, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,85398611162.0,,,0.614884,1.230.837.784,https://maps.google.com/?cid=0x0:0x22ec531cd35ee128,,
komplek housing,Komplek perumahan,Aura home,"J34R+C89, Talumopatu, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96126","Talumopatu, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,82296421662.0,,,0.606023,1.230.909.967,https://maps.google.com/?cid=0x0:0x8cb25f84e92b5ce8,,
komplek housing,Komplek perumahan,Desi home,"J37V+75G, Dunggala, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6131838,123.092.967,https://maps.google.com/?cid=0x0:0xff88ec75cdbbe872,,
komplek housing,Pembangunan Perumahan,Rumah kobong,"J33Q+MFX, Talumopatu, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96126","Talumopatu, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.6042421,1.230.887.266,https://maps.google.com/?cid=0x0:0xab3bf978980173cd,,
komplek housing,Pembangunan Perumahan,Rumah Dudung,"J38Q+JM7, Dunggala, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.616474,123.089.381,https://maps.google.com/?cid=0x0:0x8d0a509b6927f708,,
komplek housing,Komplek perumahan,Rumah,"J35H+4RC, Talulobutu, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6078161,1.230.795.215,https://maps.google.com/?cid=0x0:0x7a1e568197c1bc81,,
komplek housing,Komplek perumahan,Wardo,"J34Q+R6G, Talumopatu, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96126","Talumopatu, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.6070674,1.230.880.784,https://maps.google.com/?cid=0x0:0xbf4318af6d946bfd,,
komplek housing,Komplek perumahan,Home Family Pako,"J3GJ+FV3, Lomaya, Kec. Bulango Utara, Kabupaten Bone Bolango, Gorontalo 96181","Lomaya, Kec. Bulango Utara, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.626874,123.082.016,https://maps.google.com/?cid=0x0:0xd471350e32539e30,,
komplek housing,komplek housing,MAMA ANDRI,"J33G+7VM, Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96125","Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.6030215,1.230.771.575,https://maps.google.com/?cid=0x0:0xae061b65488df2f5,,
komplek housing,komplek housing,Rumah Ci One,"Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96125","Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.6029582,1.230.771.638,https://maps.google.com/?cid=0x0:0x20d909de20e286b8,,
komplek housing,Komplek perumahan,Rumah Oma Dipong,"J38P+6PG, Dunggala, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96124","Dunggala, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96124.0,Indonesia,,,,0.6155704,1.230.868.193,https://maps.google.com/?cid=0x0:0x7e9e094770b22a02,,
komplek housing,Komplek perumahan,Tayon's Home,"Jl. Tapa - Kabila, Talumopatu, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96126","Talumopatu, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.6089427,1.230.833.968,https://maps.google.com/?cid=0x0:0xd2eb6d84675c9584,,
komplek housing,Komplek perumahan,Dila home,"J38R+J36, Dunggala, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96124","Dunggala, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96124.0,Indonesia,,,,0.6165388,1.230.901.257,https://maps.google.com/?cid=0x0:0xe56007174a5f1914,,
komplek housing,Komplek perumahan,Rumah Gafar Hasiru,"J34H+WCR, Talulobutu, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96126","Talulobutu, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.6073642,1.230.785.151,https://maps.google.com/?cid=0x0:0x1c79d4e3e6af23d9,,
komplek housing,Pembangunan Perumahan,nita home,"J33G+J27, Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96125","Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96125.0,Indonesia,,,,0.6042098,1.230.743.619,https://maps.google.com/?cid=0x0:0xb78e8e232b20dc9f,,
komplek housing,Komplek perumahan,Oma Kartin Tapa,"Jl. Tapa - Kabila, Talumopatu, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6048678,1.230.916.823,https://maps.google.com/?cid=0x0:0x4a2ce242ca7fb5dc,,
komplek housing,Dapur Umum,Athifa family,"J33P+G5C, Perumahan griya, Popodu, Kec. Bulango Tim., Kabupaten Bone Bolango, Gorontalo 96126","Perumahan griya, Popodu, Kec. Bulango Tim., Kabupaten Bone Bolango",GORONTALO,96126.0,Indonesia,,,,0.603812,1.230.853.845,https://maps.google.com/?cid=0x0:0x5dd8b6b6ef98e1aa,,
komplek housing,Komplek perumahan,Wahid Home,"J35G+3PV, Talulobutu, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96181","Talulobutu, Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.6074563,1.230.765.248,https://maps.google.com/?cid=0x0:0x2a7c5e8fe41706f6,,
komplek housing,Komplek perumahan,Home Rauda,"J37P+7V8, Jl. Imam Samadi, Dunggala, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6131533,1.230.872.183,https://maps.google.com/?cid=0x0:0xa2a7d2cadde5a7c2,,
komplek housing,Komplek perumahan,Sri Yusnita S Junus House,"J3CV+C5W, Langge, Kec. Tapa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.6211226,1.230.929.449,https://maps.google.com/?cid=0x0:0xde5c922ca48be62,,
komplek housing,Komplek perumahan,Asrindy House,"Jl. Dumati, Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango, Gorontalo 96181","Talulobutu Sel., Kec. Tapa, Kabupaten Bone Bolango",GORONTALO,96181.0,Indonesia,,,,0.6059078,1.230.652.357,https://maps.google.com/?cid=0x0:0x6fdfa2117f3914d8,,
komplek housing,Komplek perumahan,Pondok Gede Housing II,"Housing II, Jl. Raya Hankam, RT.001/RW.004, Jatirahayu, Pondok Gede, Bekasi, West Java","Kota Bks, Jawa Barat",GORONTALO,,Indonesia,,,,-62.876.701,1.069.147.674,https://maps.google.com/?cid=0x0:0x2a52e601c20d18f2,,
komplek housing,Komplek perumahan,Pondok Gede Housing 1,"Jl. Cipta Raya No.45-3, RT.001/RW.003, Jatirahayu, Kec. Pd. Melati, Kota Bks, Jawa Barat 17414","RT.001/RW.003, Jatirahayu, Kec. Pd. Melati, Kota Bks",GORONTALO,17414.0,Indonesia,,,,-62.852.504,1.069.163.397,https://maps.google.com/?cid=0x0:0x3132afedbf38cd61,,
komplek housing,Komplek perumahan,White House,"Jl. Komp. Pd. Gede Housing.II Blok FF. 1A, Jatirahayu, Pondok Melati, Bekasi, West Java 17414","Jatirahayu, Pondok Melati, Bekasi",GORONTALO,17414.0,Indonesia,,,,-62.883.969,1.069.160.196,https://maps.google.com/?cid=0x0:0x2bf8b8029130581f,,
komplek housing,komplek housing,Kec. Tilongkabila,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5743785,1.231.137.407,https://maps.google.com/?cid=0x0:0xf3051a2a81592cca,,
komplek housing,Pembangunan Perumahan,Perumahan Blok A No.52 (Mohi-Molose),"H46G+Q9V, Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5619885,1.231.259.213,https://maps.google.com/?cid=0x0:0xbbfc01d2b7d59f43,,
komplek housing,Komplek perumahan,Perumahan mahasiswa,"H48G+5HR, Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96583","Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5654706,123.126.394,https://maps.google.com/?cid=0x0:0x2e7d425067c4ac6a,,
komplek housing,Perhimpunan Pengembang Perumahan,Tilongkabila,"H37V+QQQ Bele Li novita, Jl. Toto Tengah, Toto Utara, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96128","Jl. Toto Tengah, Toto Utara, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96128.0,Indonesia,,,,0.5644534,1.230.944.896,https://maps.google.com/?cid=0x0:0x1f84b82f80d34a6e,,
komplek housing,,Lorong Asmat Desa Bongopini Kec. Tilongkabila,"H489+43P, Bongopini, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5653267,1.231.177.167,https://maps.google.com/?cid=0x0:0xf5dad1d41b85b1c7,,
komplek housing,Komplek perumahan,ChuLu home bongopini,"H488+45G, Bongopini, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.565312,1.231.154.683,https://maps.google.com/?cid=0x0:0xb70f1af249ac2b0f,,
komplek housing,komplek housing,Yulan's home,"H4F9+H3C, Jl. Dr. Zainal Umar Sidiki, Bongoime, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5739335,1.231.176.317,https://maps.google.com/?cid=0x0:0x2ff9ce03fb2f2482,,
komplek housing,Komplek perumahan,Home Prabowo,"H47C+FFV, Jl. Kasmat Lahay, Bongopini, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96119","Jl. Kasmat Lahay, Bongopini, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96119.0,Indonesia,,,,0.5637372,1.231.211.579,https://maps.google.com/?cid=0x0:0x837cfadc7f78fb75,,
komplek housing,Komplek perumahan,LIMEHU HOME,"Jl. Noho Hudji No.73, Bongoime, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96128","Bongoime, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96128.0,Indonesia,,,,0.5681028,1.231.026.663,https://maps.google.com/?cid=0x0:0x61631d90978697b5,,
komplek housing,Komplek perumahan,JamaHome,"H46G+M6P, Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96119","Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96119.0,Indonesia,,,,0.5617079,1.231.255.727,https://maps.google.com/?cid=0x0:0xb66362139d87b98b,,
komplek housing,komplek housing,ANABEL HOME STAY,"H4H2+PR2, Tamboo, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96127","Tamboo, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96127.0,Indonesia,,,,0.5792625,1.231.020.156,https://maps.google.com/?cid=0x0:0x42e3f02e35abf71d,,
komplek housing,Perhimpunan Pengembang Perumahan,Aulia Home,"H46G+V95, Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96119","Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96119.0,Indonesia,82393684009.0,,,0.5621266,1.231.259.746,https://maps.google.com/?cid=0x0:0x3ab9c499ac8f07ab,,
komplek housing,komplek housing,flo home,"H48G+8PP, Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.565847,1.231.268.146,https://maps.google.com/?cid=0x0:0xe6fdefb8899b31fb,,
komplek housing,Komplek perumahan,bele li AAG,"H482+MPC, Jl. Noho Hudji, Permata, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5666932,1.231.017.647,https://maps.google.com/?cid=0x0:0x6b97d0392d42e2a,,
komplek housing,Komplek perumahan,Bele Le AlKi,"H4M6+3Q9, Motilango, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96129","Motilango, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96129.0,Indonesia,,,,0.5830224,1.231.124.875,https://maps.google.com/?cid=0x0:0x20701da5f3dcba8b,,
komplek housing,Komplek perumahan,ell home,"H39R+3FF, Jl. Tinaloga, Toto Utara, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.5676752,1.230.911.767,https://maps.google.com/?cid=0x0:0xd717cbc543d7e328,,
komplek housing,Komplek perumahan,Rumah Li Tya,"Jl. H. Khalid Hasiru No.51, Permata, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96127","Permata, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96127.0,Indonesia,,,,0.5810333,1.230.994.319,https://maps.google.com/?cid=0x0:0x2f0ccfc4e7af5254,,
komplek housing,Sekolah,Perumahan Adista bone bolango,"H46G+R5H, Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96119","Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96119.0,Indonesia,,,,0.5620261,1.231.255.781,https://maps.google.com/?cid=0x0:0xe892fb0d63658bf5,,
komplek housing,Komplek perumahan,celo home,"H48G+8PM, Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96121","Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96121.0,Indonesia,,,,0.5658353,1.231.268.063,https://maps.google.com/?cid=0x0:0x1a7d1debd92abd9c,,
komplek housing,Komplek perumahan,Nayumeira Home,"H4C3+PF7, Tamboo, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96129","Tamboo, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96129.0,Indonesia,,,,0.5717752,1.231.036.704,https://maps.google.com/?cid=0x0:0xba8464b63ae07461,,
komplek housing,Toko bahan makanan,Kasiba RB42 TNZF House,"H48G+5HR, Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96583","Iloheluma, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5655741,1.231.264.451,https://maps.google.com/?cid=0x0:0x9013271ae74283fd,,
komplek housing,Komplek perumahan,Belle li IDRIS HAKIM,"H4F9+9JR, Jl. Dr. Zainal Umar Sidiki, Bongoime, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96122","Jl. Dr. Zainal Umar Sidiki, Bongoime, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96122.0,Indonesia,,,,0.5734942,1.231.190.005,https://maps.google.com/?cid=0x0:0x75b361689ca3eb07,,
komplek housing,Kantor Perusahaan,Anty tukang henna,"H39V+3CQ, Toto Utara, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,85240652931.0,,,0.5677134,1.230.936.122,https://maps.google.com/?cid=0x0:0x99fc66ff7456d65d,,
komplek housing,Perumahan,Rumahx Tinzu,"Perumahan Graha Arsol, Blok A 19, Toto Sel., Kec. Kabila, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,85242522208.0,,,0.560339,1.230.967.696,https://maps.google.com/?cid=0x0:0x17ae5ccd1ca62fd1,,
komplek housing,Komplek perumahan,Belle Li Ziah,"Permata, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96582","Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96582.0,Indonesia,8124445253.0,,,0.5816491,1.231.008.583,https://maps.google.com/?cid=0x0:0xe6382cb5f14ccaa2,,
komplek housing,Pembangunan Perumahan,RR House,"H37W+G6V, Jl. Prof. Dr. Ing. B. J. Habibie, Toto Utara, Kec. Tilongkabila, Kabupaten Bone Bolango, Gorontalo 96583","Jl. Prof. Dr. Ing. B. J. Habibie, Toto Utara, Kec. Tilongkabila, Kabupaten Bone Bolango",GORONTALO,96583.0,Indonesia,,,,0.5638643,1.230.955.373,https://maps.google.com/?cid=0x0:0x20dc716f9f88cd7,,
perumahan,perumahan,Gorontalo 96585,"Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3919703,1.233.261.671,https://maps.google.com/?cid=0x0:0x508565abfb2073d4,,
perumahan,perumahan,Rumah vika,"87Q3+52P, Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Nyiur Hijau, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.337876,123.252.808,https://maps.google.com/?cid=0x0:0xbce94fa66dfd551e,,
perumahan,Komplek perumahan,what?,"965F+M65, Batu Hijau, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82352330658.0,,,0.35913,123.223.416,https://maps.google.com/?cid=0x0:0x23c3829e6648e317,,
perumahan,Pembangunan Perumahan,Taludaa Kab.Bone Bolango Gorontalo,"8FP7+W5X, Taludaa, Kec. Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3373546,1.234.629.875,https://maps.google.com/?cid=0x0:0x6acf46fcc7a52b12,,
perumahan,Pembangunan Perumahan,Mamungaa,"Jl. Trans Sulawesi, Mamungaa, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Mamungaa, Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,82293623424.0,,,0.3216047,1.232.947.925,https://maps.google.com/?cid=0x0:0xaa269e36eab6dc18,,
perumahan,Pembangunan Perumahan,huntara ojol nusantara,"87CX+2F4, Jl. Trans Sulawesi, Mamungaa Tim., Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo 96585","Jl. Trans Sulawesi, Mamungaa Tim., Kec. Bulawa, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3200244,1.232.987.063,https://maps.google.com/?cid=0x0:0xf07a86dc452cdf02,,
perumahan,Komplek perumahan,KELUARGA SALEHE,"965F+CJ6, Batu Hijau, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo 96585","Batu Hijau, Kec. Bonepantai, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3590941,1.232.233.667,https://maps.google.com/?cid=0x0:0xd4aad95a080b08ee,,
perumahan,Komplek perumahan,Rumah OdyAboka,"8C9P+PCM, Sogitia, Kec. Bone, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3192459,123.435.856,https://maps.google.com/?cid=0x0:0x1a6d8d06cac437f5,,
perumahan,perumahan,Rumah Pakaja/Kadir,"96H6+4GQ, Bilungala, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3778417,1.232.113.548,https://maps.google.com/?cid=0x0:0x8a209b14fb996df1,,
perumahan,Komplek perumahan,RAHMACOM,"887G+GXC, Inomata, Kec. Bone Raya, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3138003,1.233.273.972,https://maps.google.com/?cid=0x0:0xabe83d76ea017dc5,,
perumahan,Komplek perumahan,Belle Si Dua Putri,"886P+96C, Jl. Trans Sulawesi, Mootinelo, Kec. Bone Raya, Kabupaten Bone Bolango, Gorontalo 96585","Jl. Trans Sulawesi, Mootinelo, Kec. Bone Raya, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3109148,1.233.356.825,https://maps.google.com/?cid=0x0:0xbe998e774e32c381,,
perumahan,Kantor Perusahaan,Desa Alo,"9952+8HV, Alo, Kec. Bone Raya, Kabupaten Bone Bolango, Gorontalo 96585","Alo, Kec. Bone Raya, Kabupaten Bone Bolango",GORONTALO,96585.0,Indonesia,,,,0.3583649,1.233.514.203,https://maps.google.com/?cid=0x0:0x9e9e711f310ae04e,,
perumahan,Gedung Apartemen,Ramin m hau,"87FG+MCG, Mopuya, Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,82292104540.0,,,0.3241923,1.232.760.691,https://maps.google.com/?cid=0x0:0xba5c3a6404611cc6,,
perumahan,Pembangunan Perumahan,Perumahan Cwc,"96J7+C24, Bilungala, Kec. Bonepantai, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3807927,1.232.123.535,https://maps.google.com/?cid=0x0:0x61bef2ba337a4be0,,
perumahan,Komplek perumahan,Hamrain Gunibala,"88C2+34W, Mamungaa Tim., Kec. Bulawa, Kabupaten Bone Bolango, Gorontalo","Kabupaten Bone Bolango, Gorontalo",GORONTALO,,Indonesia,,,,0.3211863,123.300.483,https://maps.google.com/?cid=0x0:0xedf79b687c14028c,,
