"Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link",Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
,restaurant,restaurant,Pantai Paal,"Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.515.069,1.251.618.811,https://maps.google.com/?cid=0x0:0xc6fde198deb15181,
,restaurant,restaurant,La Merry Resort,"QX2V+45P, Tarabitan, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081340419234,,,17.503.278,1.249.929.679,https://maps.google.com/?cid=0x0:0x1b3e37cc6b5c249e,
,restaurant,restaurant,Lihaga Beach Club,"Q26P+JPM, Gangga Satu, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081355603033,,,1.761.577,1.250.367.868,https://maps.google.com/?cid=0x0:0x1716d22e20a3b3f7,
,restaurant,restaurant,Gangga Island Resort  Spa,"Pulau Gangga, Gangga Satu, Likupang Barat, North Minahasa Regency, North Sulawesi 95375","Gangga Satu, Likupang Barat, North Minahasa Regency",SULAWESI UTARA,95375.0,Indonesia,085738508344,,,17.600.066,1.250.508.721,https://maps.google.com/?cid=0x0:0x2ec8e12ca4532894,
,restaurant,restaurant,,,,SULAWESI UTARA,,Indonesia,,,,,,https://maps.google.com/?cid=0x0:0x2ec8e12ca4532894%7C/g/1tlw6lrz%7Cen-ID,
,restaurant,restaurant,Kec. Likupang Sel.,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.154.658,1.250.277.057,https://maps.google.com/?cid=0x0:0x1c90d6707d558a25,
,restaurant,Rumah Makan,R.M MINAHASA (ALMI WANGURER )LIKSEL,"H2V8+Q8M, Wangurer, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082196654293,,,15.944.728,125.015.807,https://maps.google.com/?cid=0x0:0x33a1532789dcbd81,
,restaurant,Dapur Umum,Aqwila Kitchen,"J2M8+J5P, Batu Jaga 1, Batu, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082111715759,,,16.335.571,1.250.149.574,https://maps.google.com/?cid=0x0:0xcd8f01f86a05534c,
,restaurant,Rumah Makan,RM Seng Merah,"J26G+HF2, Jl. Sukur - Likupang, Kokoleh Dua, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.113.989,1.250.261.448,https://maps.google.com/?cid=0x0:0x176d257ee0b41251,
,restaurant,Mi,Rm MIE BA JUMBO,"Jl. Sukur - Likupang, Wangurer, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,089519386633,,,15.941.861,1.250.155.826,https://maps.google.com/?cid=0x0:0xb304cadceadb9c29,
,restaurant,Rumah Makan,Ritna sahoa,"H2Q7+M9Q, Wangurer, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.892.085,1.250.134.693,https://maps.google.com/?cid=0x0:0x1e7ddf205e1c7545,
,restaurant,Makanan Kecil,RM.JESSICA LIKUPANG,"M3F6+2GF, Unnamed Road, Likupang II, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082195373803,,,16.725.597,1.250.613.082,https://maps.google.com/?cid=0x0:0x25233052c37df40,
,restaurant,Rumah Makan,Warung makan anggun,"M2P5+VJX, Munte, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085399677906,,,16.875.293,1.250.084.858,https://maps.google.com/?cid=0x0:0x5f099ff9e8064191,
,restaurant,Restoran,RM. Damai,"M325+649 di depan Pertashop Likupang, Jl. Raya Likupang, Likupang I, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081243233197,,,16.505.343,1.250.578.722,https://maps.google.com/?cid=0x0:0x356c6ea763316343,
,restaurant,Dapur Umum,Kantin Tinu'tu'an Tanta Eni,"J22C+Q64, Kaweruan, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.018.911,1.250.205.929,https://maps.google.com/?cid=0x0:0x8cf776f5afac7dbe,
,restaurant,Rumah Makan,Kios Glory,"J2JP+Q8J, Paslaten, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085365472155,,,16.319.615,1.250.357.742,https://maps.google.com/?cid=0x0:0x8103931f1e7795c,
,restaurant,Dapur Umum,Rm longsom,"J24R+9JG, Kokoleh Dua, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.059.488,1.250.415.698,https://maps.google.com/?cid=0x0:0xa9971dcf4c212e36,
,restaurant,Rumah Makan,Putra Tamowangkay,"M349+CJX, Likupang I, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085397365247,,,16.561.038,125.069.122,https://maps.google.com/?cid=0x0:0x18a49e90f80c6d24,
,restaurant,Restoran,WARUNG MAKAN GALILEA,"M348+JMM, Jl. Likupang-Girian, Likupang I, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.565.764,1.250.666.713,https://maps.google.com/?cid=0x0:0x722864ab0c554b10,
,restaurant,Inspektur Tempat Tinggal,Kios Oma Mami,"Paslaten, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081293691937,,,16.338.978,1.250.382.527,https://maps.google.com/?cid=0x0:0x69dfc6de37d0f11d,
,restaurant,Dapur Umum,RM. TORU,"J2MP+5PP, Paslaten, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.329.658,1.250.368.342,https://maps.google.com/?cid=0x0:0x1f6ff3ee966b68eb,
,restaurant,Dapur Umum,Kios Tante ilot,"M3C4+R47, Likupang II, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081543288599,,,1.672.033,125.055.298,https://maps.google.com/?cid=0x0:0x4be4be8e0c7e3c0e,
,restaurant,Gereja Pantekosta,Kantin Pembangunan GPdI Tiberias Kaweruan,"J22C+P5F, Kaweruan, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082394914799,,,16.018.062,1.250.204.081,https://maps.google.com/?cid=0x0:0x4ce6603ba5789d41,
,restaurant,Rumah Makan,Rm Victoria.,"Jl. Sukur - Likupang, Kaweruan, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082347310696,,,16.002.017,1.250.198.248,https://maps.google.com/?cid=0x0:0x345fcf5017035dad,
,restaurant,Indonesia,RM.Mia Bo,"Jl. Dimembe - Likupang, Likupang I, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082349962707,,,16.420.059,1.250.468.631,https://maps.google.com/?cid=0x0:0x8eec331c101d22c0,
,restaurant,Indonesia,Rumah Makan R2,"MX59+GMM, Palaes, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085242361130,,,16.588.312,124.969.185,https://maps.google.com/?cid=0x0:0x47344468d6a59416,
,restaurant,Rumah Makan,Rm.Arafah,"M2W2+R46, Munte, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085342090908,,,16.970.476,1.250.002.604,https://maps.google.com/?cid=0x0:0xe09ee2177a2dd62c,
,restaurant,Rumah Makan,RM 75,"M445+HX4, Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.563.931,1.251.099.609,https://maps.google.com/?cid=0x0:0xeaf335bda4998638,
,restaurant,restaurant,Kec. Likupang Tim.,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.567.027,1.251.102.134,https://maps.google.com/?cid=0x0:0xfb7b50a78e0c1b1b,
,restaurant,Restoran,RM. Damai,"M325+649 di depan Pertashop Likupang, Jl. Raya Likupang, Likupang I, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081243233197,,,16.505.343,1.250.578.722,https://maps.google.com/?cid=0x0:0x356c6ea763316343,
,restaurant,Restoran,"Warung Makan Berkat Selera Minahasa""""","M453+CMQ, Wineru, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.581.098,125.104.441,https://maps.google.com/?cid=0x0:0xe541b14ef8cf0af3,
,restaurant,restaurant,RM. Hj Ani,"M5C3+2F4, Pulisan, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.670.018,125.153.702,https://maps.google.com/?cid=0x0:0x87fc8a472f1f4c89,
,restaurant,Indonesia,Nasi Kuning Inara,"Jaga 3, Jl. Likupang-Girian, Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara 95375","Jl. Likupang-Girian, Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara",SULAWESI UTARA,95375.0,Indonesia,082195169064,,,16.557.654,1.251.098.442,https://maps.google.com/?cid=0x0:0x8817b226e287b5cd,
,restaurant,Makanan Kecil,RM.JESSICA LIKUPANG,"M3F6+2GF, Unnamed Road, Likupang II, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082195373803,,,16.725.597,1.250.613.082,https://maps.google.com/?cid=0x0:0x25233052c37df40,
,restaurant,Rumah Makan,Putra Tamowangkay,"M349+CJX, Likupang I, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085397365247,,,16.561.038,125.069.122,https://maps.google.com/?cid=0x0:0x18a49e90f80c6d24,
,restaurant,Kafe,Midal Ma' Baya,"M446+F9W, Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082345163156,,,16.562.377,1.251.109.431,https://maps.google.com/?cid=0x0:0x293d072e60806518,
,restaurant,Dapur Umum,Kios Tante ilot,"M3C4+R47, Likupang II, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081543288599,,,1.672.033,125.055.298,https://maps.google.com/?cid=0x0:0x4be4be8e0c7e3c0e,
,restaurant,Restoran,Pondok NOAH Kinunang,"Pantai Kinunang, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara 95375","Kec. Likupang Tim., Kabupaten Minahasa Utara",SULAWESI UTARA,95375.0,Indonesia,082196399090,,,16.643.108,1.251.632.424,https://maps.google.com/?cid=0x0:0xc4a147e0b9df06a0,
,restaurant,Restoran,SangkilangMarthin,"M454+F89, Wineru, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.586.616,1.251.058.647,https://maps.google.com/?cid=0x0:0x3a859f099466d44d,
,restaurant,restaurant,Paradise Hotel Golf  Resort Manado,"Kawasan Pariwisata Paradise, Desa, Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara 95375","Desa, Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara",SULAWESI UTARA,95375.0,Indonesia,04318941800,,,16.734.722,1.251.208.567,https://maps.google.com/?cid=0x0:0x67bc4f517720c53c,
,restaurant,restaurant,Pantai Paal,"Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.515.069,1.251.618.811,https://maps.google.com/?cid=0x0:0xc6fde198deb15181,
,restaurant,Restoran,RM BEAUTYLASH,"M424+2PR, Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,16.501.012,1.251.067.713,https://maps.google.com/?cid=0x0:0x79fca142adb558d7,
,restaurant,Indonesia,RM.Nasi Kuning Ma Ami,"M454+56M, Jalan Raya, Wineru, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082199699799,,,16.579.739,125.105.533,https://maps.google.com/?cid=0x0:0x3c02e70fbee47349,
,restaurant,Restoran,Kios Usi,"Jaga 2,, Paslaten, Kec. Likupang Sel., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085240502111,,,1.633.231,1.250.367.589,https://maps.google.com/?cid=0x0:0x50d648673af7bb30,
,restaurant,Rumah Makan,Warung makan anggun,"M2P5+VJX, Munte, Kec. Likupang Bar., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085399677906,,,16.875.293,1.250.084.858,https://maps.google.com/?cid=0x0:0x5f099ff9e8064191,
,restaurant,Restoran,Kios RM. Oma Wis,"H4PG+C4M, Pinenek, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085340737478,,,15.860.783,125.125.296,https://maps.google.com/?cid=0x0:0x24ca15c3667c3c5f,
,restaurant,Restoran,Rumah Makan RIFKY,"jaga 2, Wineru, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara 95372","Wineru, Kec. Likupang Tim., Kabupaten Minahasa Utara",SULAWESI UTARA,95372.0,Indonesia,085254456337,,,16.572.176,125.106.975,https://maps.google.com/?cid=0x0:0x28d241cdae38a171,
,restaurant,restaurant,SunMoon Private Resort  Villas,"Kalinaun, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082196778886,,,16.328.261,1.251.504.688,https://maps.google.com/?cid=0x0:0x982872ddba59e3b0,
,restaurant,restaurant,TMC. Panji Dodika,"H4PG+V47, Pinenek, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081340461235,,,15.871.749,1.251.252.876,https://maps.google.com/?cid=0x0:0xd8072337c71d79b1,
,restaurant,Hotel,Paradise Ocean Park Manado,"Jl. Likupang-Girian, Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara 95375","Maen, Kec. Likupang Tim., Kabupaten Minahasa Utara",SULAWESI UTARA,95375.0,Indonesia,085256788843,,,16.745.172,1.251.186.982,https://maps.google.com/?cid=0x0:0x991da81de654509a,
,restaurant,Restoran,Pondok Makan Oma A'Lea,"Desa Marinsow, RT.Jaga/RW.1, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara 95375","RT.Jaga/RW.1, Kec. Likupang Tim., Kabupaten Minahasa Utara",SULAWESI UTARA,95375.0,Indonesia,085161291187,,,16.493.068,1.251.446.008,https://maps.google.com/?cid=0x0:0x823cd1399d5b02b0,
,restaurant,Rumah Makan,RM. JL HOPE,"Marinsow, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082161717070,,,16.509.119,1.251.425.496,https://maps.google.com/?cid=0x0:0x47c2b7001684009c,
,restaurant,Restoran,Mantiri Marthin House,"Pulisan, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081244487667,,,16.709.388,12.514.569,https://maps.google.com/?cid=0x0:0x96435efe22ebcff0,
,restaurant,restaurant,Rumah Kel Meray Rumimpunu,"M349+JQ5, Jl. Likupang-Girian, Likupang I, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.656.856,125.069.469,https://maps.google.com/?cid=0x0:0x1b668e8909d915b3,
,restaurant,restaurant,Sulawesi Utara 95373,"Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.974.733,1.249.238.636,https://maps.google.com/?cid=0x0:0x3a1e3c0a99b6788f,
,restaurant,Kedai Kopi,KOKI Teterusan Resto  Cafe,"Mapanget, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081347899988,,,15.324.741,1.249.371.876,https://maps.google.com/?cid=0x0:0x15d0e0f3a3d18158,
,restaurant,Pantai Umum,TALAJO Watersports Cafe  Resto,"JV69+9J9, Minaesa, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081143703487,,,16.109.162,1.248.691.221,https://maps.google.com/?cid=0x0:0xb1dda12ac059cccc,
,restaurant,Brunch,RM. SELERA MINAHASA - NONALISA,"GWFP+846, Mapanget, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.232.872,1.249.352.649,https://maps.google.com/?cid=0x0:0xfdccb5dadbd2d9f1,
,restaurant,Restoran,Rumah Viela,"Jl. Jaga II, Laikit, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara 95373","Laikit, Kec. Talawaan, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,0882021570839,,,14.974.547,1.249.238.626,https://maps.google.com/?cid=0x0:0x1a7168387699e87c,
,restaurant,Klub Malam,Steland,"FWWF+QHV, Unnamed Road, Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081343607261,,,14.969.835,1.249.239.213,https://maps.google.com/?cid=0x0:0xa004f81f0d04998c,
,restaurant,Makanan Kecil,RM. Pondok Teterusan,"GWMJ+VGX, Jl. Teterusan Mapanget, Mapanget, Kec. Talawaan, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085240701777,,,15.347.469,124.931.374,https://maps.google.com/?cid=0x0:0x3c38963916386ccd,
,restaurant,Rumah Makan,RM. Tanta San,"FWWF+XGQ, Paniki Atas, Kec. Mapanget, Kabupaten Minahasa Utara, Sulawesi Utara 95373","Paniki Atas, Kec. Mapanget, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,085298727027,,,14.974.547,1.249.238.626,https://maps.google.com/?cid=0x0:0x9077760d4fc34472,
,restaurant,Brunch,Resto Sweet Memories,"Jl. Raya Manado - Bitung, jaga 1, Tontalete, Kec. Kema, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081242003338,,,13.877.618,1.250.540.156,https://maps.google.com/?cid=0x0:0xf8361c9cb49880b0,
,restaurant,Restoran,makan apa,"Talawaan, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara 30136","Kec. Talawaan, Kabupaten Minahasa Utara",SULAWESI UTARA,30136.0,Indonesia,081342949503,,,15.397.544,1.249.501.518,https://maps.google.com/?cid=0x0:0xf5774d80e017c4b,
,restaurant,,Kios es dan rujak ala serli,"Jl. Perumahan Vila Mutiara Blk. D2 No.2, Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081340140080,,,14.966.191,1.249.239.905,https://maps.google.com/?cid=0x0:0xa4a5a492dc677498,
,restaurant,restaurant,The Sentra Manado,"Jl. Ir. Soekarno, Maumbi, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,04317290488,,,14.880.891,1.249.156.242,https://maps.google.com/?cid=0x0:0xab699cffbafa14b0,
,restaurant,restaurant,Sutan Raja Hotel Manado,"Jl. Raya Manado - Bitung, Watutumou, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0431818888,,,14.681.564,1.249.196.479,https://maps.google.com/?cid=0x0:0xdaaafba3a19c7589,
,restaurant,restaurant,Miracle Hotel Manado,"Jl. R E Martadinata No.38, Dendengan Luar, Kec. Tikala, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0431871888,,,14.867.916,1.248.565.408,https://maps.google.com/?cid=0x0:0xd80495ff17a0a1c2,
,restaurant,restaurant,Luwansa Hotel  Convention Center Manado,"Jl. Pomurow No.68, Taas, Kec. Tikala, Kota Manado, Sulawesi Utara 95129","Taas, Kec. Tikala, Kota Manado",SULAWESI UTARA,95129.0,Indonesia,04317192828,,,14.673.192,124.855.699,https://maps.google.com/?cid=0x0:0xf64a2f45bf59fa9d,
,restaurant,restaurant,Hotel Mel's Inn,"Jl. A.A. Maramis, Paniki Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara 95259","Paniki Dua, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95259.0,Indonesia,04317242218,,,15.202.679,1.249.205.588,https://maps.google.com/?cid=0x0:0xe8413ded6b790f80,
,restaurant,Tujuan Wisata,Monumen Yesus Memberkati,"CRQX+53R, Winangun Satu, Kec. Malalayang, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.379.884,124.847.646,https://maps.google.com/?cid=0x0:0x9033701afd5bccf6,
,restaurant,restaurant,M1 RESIDENCE MANADO,"Jalan Daan Mogot, Lingkungan Lrg. Pemadam No.1, Tikala Baru, Kota Manado, Sulawesi Utara 95126","Lingkungan Lrg. Pemadam No.1, Tikala Baru, Kota Manado",SULAWESI UTARA,95126.0,Indonesia,082189063006,,,14.812.469,1.248.538.765,https://maps.google.com/?cid=0x0:0x3af7d3cb5e65896e,
,restaurant,Bandara,Bandar Udara Internasional Sam Ratulangi,"Jl. A.A. Maramis, Paniki Bawah, Kec. Mapanget, Kota Manado, Sulawesi Utara 95374","Paniki Bawah, Kec. Mapanget, Kota Manado",SULAWESI UTARA,95374.0,Indonesia,0431814320,,,15.500.478,1.249.254.934,https://maps.google.com/?cid=0x0:0x89e46facc8e4f969,
,restaurant,Indonesia,Sate n Ragey d'Pasela,"Rumah Warna Pink, Desa Dimembe Jaga 2, depan kantor Hukum Tua, Paniki Atas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95373","Desa Dimembe Jaga 2, depan kantor Hukum Tua, Paniki Atas, Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,081244566366,,,14.974.733,1.249.238.636,https://maps.google.com/?cid=0x0:0x79b2021aad90f61f,
,restaurant,Restoran,Sara resto  warung,"GXJ6+8P5, Jalan Raya, Talawaan, North Minahasa Regency, North Sulawesi","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082259853192,,,15.307.528,1.249.618.451,https://maps.google.com/?cid=0x0:0x1363a41e9c6e52ad,
,restaurant,restaurant,Wori,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.986.509,1.248.599.034,https://maps.google.com/?cid=0x0:0x1e44c8cf84925b11,
,restaurant,Kafe,Beranda WK,"FX24+899, Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.510.852,1.249.559.933,https://maps.google.com/?cid=0x0:0x43fc96c46907a2f5,
,restaurant,Taman Kota,RM.ZERO POINT - SUKUR,"FX77+7MG, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085256725555,,,14.631.917,124.964.203,https://maps.google.com/?cid=0x0:0x9cf306519d5332a,
,restaurant,restaurant,Bunaken,Sulawesi Utara,Sulawesi Utara,SULAWESI UTARA,,Indonesia,,,,16.235.162,1.247.602.683,https://maps.google.com/?cid=0x0:0xe07329f226330faf,
,restaurant,Restoran,Kolintang Resto  Caffe,"Jl. Ir. Soekarno, Kolongan Tetempangan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara 95371","Kolongan Tetempangan, Kec. Kalawat, Kabupaten Minahasa Utara",SULAWESI UTARA,95371.0,Indonesia,08129122688,,,14.309.675,1.249.845.869,https://maps.google.com/?cid=0x0:0x55e21fada9065aa,
