"Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link",Category,Real Category,Business Name,Address,City,State,Postal Code,Country,Phone,Email,Website,Latitude,Longitude,Map Link,Details Link
,toko bangunan,Grosir,Toko Samudra,"HX3X+HF6, Jl. Sukur - Likupang, Wasian, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.539.114,1.249.986.522,https://maps.google.com/?cid=0x0:0x7a6ca99e7558105b,
,toko bangunan,Toko Alat Pancing,TEKNIK JAYA LIKUPANG,"Jalan Raya Likupang No.1, Kabupaten Minahasa Utara, Sulawesi Utara 95375",Kabupaten Minahasa Utara,SULAWESI UTARA,95375.0,Indonesia,085255555715,,,16.729.649,1.250.614.948,https://maps.google.com/?cid=0x0:0x99522b354f5e90bf,
,toko bangunan,Pasar bahan bangunan,Toko sinar berkat,"Desah, Mubune, Kec. Likupang Bar., Kota manado, Sulawesi Utara 95378","Mubune, Kec. Likupang Bar., Kota manado",SULAWESI UTARA,95378.0,Indonesia,081253583735,,,17.106.689,1.250.110.012,https://maps.google.com/?cid=0x0:0x139ab13effd89977,
,toko bangunan,Pusat Perbelanjaan,Pasar Likupang Dua (JN),"M3F6+M8J, Tim., Likupang II, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081210472740,,,16.742.095,125.060.757,https://maps.google.com/?cid=0x0:0x8273c77a322c461d,
,toko bangunan,Toko Perlengkapan Rumah,Toko calista,"Jl. Sukur - Likupang, Wasian, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085340002225,,,15.573.416,1.249.992.117,https://maps.google.com/?cid=0x0:0x1699510a19e62861,
,toko bangunan,Minimarket,Toko Shine Likupang,"Likupang II, Kec. Likupang Tim., Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,04317003033,,,16.718.258,1.250.599.058,https://maps.google.com/?cid=0x0:0x8787e69005b49ed9,
,toko bangunan,toko bangunan,Sulawesi Utara 95373,"Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.974.733,1.249.238.636,https://maps.google.com/?cid=0x0:0x3a1e3c0a99b6788f,
,toko bangunan,Toko Bahan Bangunan,Toko Permata Bangunan,"Mapanget, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085761113911,,,15.353.249,1.249.290.076,https://maps.google.com/?cid=0x0:0xf49bcf0b466cfbd5,
,toko bangunan,Toko Bahan Bangunan,Toko. Berkat Usaha Jaya,"Jl. Raya Paniki Atas, Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.969.998,124.922.084,https://maps.google.com/?cid=0x0:0x12a224968b717703,
,toko bangunan,Pasar bahan bangunan,Toko Kolongan Jaya,"FW8G+69M, Jl. Raya Manado - Bitung, Kolongan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085240515970,,,1.465.596,1.249.259.371,https://maps.google.com/?cid=0x0:0x7f97f6ae08991b58,
,toko bangunan,Toko Bahan Bangunan,TOKO BANGUNAN RIZKY BADAS,"Kawangkoan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081330119059,,,14.590.841,1.249.327.088,https://maps.google.com/?cid=0x0:0x99b35880d1e58868,
,toko bangunan,Toko Bahan Bangunan,Toko sumber terang,"Jl. Ir. Soekarno No.88, Kolongan Tetempangan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,089698079913,,,14.764.815,1.249.366.244,https://maps.google.com/?cid=0x0:0x804c90914228033c,
,toko bangunan,Toko Bahan Bangunan,Toko Bangunan Chiko Matungkas,"FXF9+7QQ, Jl. Sukur - Likupang, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085340940004,,,14.732.046,1.249.694.978,https://maps.google.com/?cid=0x0:0xb10a524c66bf6d30,
,toko bangunan,Toko Bahan Bangunan,DeDo Supermarket,"Jl. Raya Manado - Bitung, Maumbi, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082363111170,,,14.783.792,1.249.086.253,https://maps.google.com/?cid=0x0:0x2d4a0393891ebb97,
,toko bangunan,Toko Bahan Bangunan,Toko Bangunan RACHELY,"Jl. Mapanget Raya No.33, Paniki Dua, Kec. Mapanget, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,04317241325,,,15.146.498,1.249.196.768,https://maps.google.com/?cid=0x0:0xaa4d26e978e285df,
,toko bangunan,Pasar bahan bangunan,Toko Bangunan Wapon Jaya,"Jl. Sea induk, Sea I, Kec. Pineleng, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085340309099,,,14.291.092,1.247.997.913,https://maps.google.com/?cid=0x0:0x2216e5af37ff6b7a,
,toko bangunan,Toko Bahan Bangunan,Triberkat Toko Bangunan,"FV2M+H3P, Sawangan, Kec. Tombulu, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.516.151,1.248.823.958,https://maps.google.com/?cid=0x0:0xb1724ee606aad0ec,
,toko bangunan,Toko Bahan Bangunan,TOKO BANGUNAN BRIX JAYA MAPANGET,"Jl. Teterusan Mapanget, Mapanget, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081242624864,,,1.533.872,124.934.101,https://maps.google.com/?cid=0x0:0xa7608e60ecd2801c,
,toko bangunan,Pemasok Bahan Bangunan,Toko Bangunan Cendrawasih,"Taler, Tondano Tim., Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081343561691,,,12.984.892,1.249.127.644,https://maps.google.com/?cid=0x0:0x563050a595f334a3,
,toko bangunan,Toko Bahan Bangunan,Toko Bangunan HARAPAN BERKAT Jl. Lenkeng C no 15 GPI,"Perum GPI, Jl. Lengkeng C No.15, Kima Atas, Kec. Mapanget, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081355863161,,,15.468.356,1.248.976.381,https://maps.google.com/?cid=0x0:0xdea2f61d23f1497a,
,toko bangunan,Toko Bahan Bangunan,TB.MERIBA (Toko Bangunan),"7WX6+4XP, Taler, Tondano Tim., Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085696259199,,,12.978.375,1.249.124.531,https://maps.google.com/?cid=0x0:0x92ba361f80294412,
,toko bangunan,Kios,Toko Bangunan dan Sembako,"FW88+HJJ, Watutumou II, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,087773953145,,,14.664.691,1.249.165.212,https://maps.google.com/?cid=0x0:0x21990419e38de381,
,toko bangunan,Toko Swalayan,Dembet Jaya,"GXH4+4MX, Talawaan, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.278.509,1.249.567.664,https://maps.google.com/?cid=0x0:0xf981b524bc22af6c,
,toko bangunan,Toko Bahan Bangunan,Toko Bangunan Sinar Berkat,"Warembungan, Kec. Pineleng, Kabupaten Minahasa, Sulawesi Utara","Kabupaten Minahasa, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082259753525,,,1.417.257,124.821.793,https://maps.google.com/?cid=0x0:0x9454d0623758efea,
,toko bangunan,Toko Bahan Bangunan,Toko Bahan Bangunan Cendrawasi Teling,"Jl. 14 Februari No.72, Teling Atas, Kec. Wanea, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081340809138,,,14.690.181,1.248.478.735,https://maps.google.com/?cid=0x0:0xb5d5da22cbab2ba5,
,toko bangunan,Toko Bahan Bangunan,Toko Bahan Bangunan,"FRWX+995, Jl. Soputan, Singkil Satu, Kec. Singkil, Kota Manado, Sulawesi Utara","Kota Manado, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.958.803,1.248.484.916,https://maps.google.com/?cid=0x0:0x87a9bba92591a12e,
,toko bangunan,toko bangunan,Wori,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.986.509,1.248.599.034,https://maps.google.com/?cid=0x0:0x1e44c8cf84925b11,
,toko bangunan,Toko Bahan Bangunan,Berkat Mandiri Ochang Tk. Bangunan,"Jl. Raya Manado - Wori, Wori, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085298722828,,,15.782.949,1.248.653.078,https://maps.google.com/?cid=0x0:0x864cde40bfb6c0b4,
,toko bangunan,Toko Bahan Bangunan,BERDIKARI Toko Bangunan dan Batako,"HVGC+WQ9, Wori, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.772.974,1.248.719.727,https://maps.google.com/?cid=0x0:0x1055786722e03420,
,hardware store,hardware store,Sulawesi Utara 95371,"Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.172.327,1.249.876.821,https://maps.google.com/?cid=0x0:0x80e87fd6189d70fc,
,hardware store,Toko,Toko GRAND HARDWARE,"CXJH+22P, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.300.932,1.249.775.741,https://maps.google.com/?cid=0x0:0xd5bea6e4e94329b1,
,hardware store,Toko Perlengkapan Rumah,MR.DIY,"Jl. Raya Manado - Bitung No.871, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.419.665,1.249.877.989,https://maps.google.com/?cid=0x0:0x6b10aff0b5f80bb8,
,hardware store,Toko Alat Tulis Kantor,Toko Trendy Airmadidi,"Rumah Sakit Umum Tonsea, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.273.575,1.249.787.793,https://maps.google.com/?cid=0x0:0xf99c9aa0fefefbbf,
,hardware store,Toko Bahan Bangunan,Toko Bangunan Alden,"Jl. SBY No.70, Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082366436061,,,14.611.442,1.249.666.508,https://maps.google.com/?cid=0x0:0xc92a017c991e4486,
,hardware store,Toko Perkakas,Erafone | Ruko Airmadidi,"CXFM+G5P, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0211500372,,,14.239.434,1.249.830.195,https://maps.google.com/?cid=0x0:0xd86a74b2d32470e7,
,hardware store,Toko Bahan Bangunan,UD. Ria Jaya,"Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,0811409476,,,14.503.394,1.249.601.121,https://maps.google.com/?cid=0x0:0x7edd56340f1e2460,
,hardware store,Toko Bahan Bangunan,Toko Bahan Bangunan Adel Jaya,"Jl. Arnold Mononutu, Airmadidi Atas, Kec. Airmadidi, Kota Manado, Sulawesi Utara 95371","Airmadidi Atas, Kec. Airmadidi, Kota Manado",SULAWESI UTARA,95371.0,Indonesia,081356527782,,,14.263.083,124.980.685,https://maps.google.com/?cid=0x0:0x99117017828bdce0,
,hardware store,Toko bahan makanan,Oni Ning Airmadidi,"CXFJ+4CW, Airmadidi Bawah, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085255318825,,,14.230.926,1.249.809.347,https://maps.google.com/?cid=0x0:0x41f6100c501cdb33,
,hardware store,Toko Elektronik,"Kios BERKAT CELL"" Airmadidi (Sarongsong 1)""","CXHH+C9M, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.285.832,1.249.784.189,https://maps.google.com/?cid=0x0:0x22fbdd0f192493a5,
,hardware store,Tempat Biliar,Ruko,"CXCP+4RC, Jl. Raya Manado - Bitung, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.203.226,1.249.870.097,https://maps.google.com/?cid=0x0:0x23f91e6846b03337,
,hardware store,Toko Bahan Bangunan,TOKO BANGUNAN MS,"Dekat matungkas , kec dimembe, Jl. Raya Likupang, Kec. Airmadidi, Sulawesi Utara 95371","kec dimembe, Jl. Raya Likupang, Kec. Airmadidi",SULAWESI UTARA,95371.0,Indonesia,085396672112,,,14.667.282,124.966.547,https://maps.google.com/?cid=0x0:0x56f7823a657be343,
,hardware store,hardware store,Sulawesi Utara 95373,"Paniki Atas, Kec. Talawaan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.974.733,1.249.238.636,https://maps.google.com/?cid=0x0:0x3a1e3c0a99b6788f,
,hardware store,Toko Bahan Bangunan,UD.Murni 2 Dimembe - Toko Material dan Bahan Bangunan,"Samping Lorong Olahraga, Jl. Sukur - Likupang, Jaga V, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95373","Jl. Sukur - Likupang, Jaga V, Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,,,,14.907.004,1.249.758.544,https://maps.google.com/?cid=0x0:0xb183ee6014b14e0b,
,hardware store,Toko,Toko GRAND HARDWARE,"CXJH+22P, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.300.932,1.249.775.741,https://maps.google.com/?cid=0x0:0xd5bea6e4e94329b1,
,hardware store,Toko Perlengkapan Rumah,Grand Hardware,"Komplek Marina Plaza Blok B No. 7-10, Jl. Piere Tendean Boulevard,manado, Manado, Sulawesi Utara, 95111","Jl. Piere Tendean Boulevard,manado, Manado",SULAWESI UTARA,95111.0,Indonesia,085255443510,,,14.924.543,124.838.346,https://maps.google.com/?cid=0x0:0x513c63d19209ca5,
,hardware store,Toko Bahan Bangunan,TOKO BANGUNAN MS,"Dekat matungkas , kec dimembe, Jl. Raya Likupang, Kec. Airmadidi, Sulawesi Utara 95371","kec dimembe, Jl. Raya Likupang, Kec. Airmadidi",SULAWESI UTARA,95371.0,Indonesia,085396672112,,,14.667.282,124.966.547,https://maps.google.com/?cid=0x0:0x56f7823a657be343,
,hardware store,hardware store,Kec. Dimembe,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.528.553,1.249.927.382,https://maps.google.com/?cid=0x0:0x3bd2dc6d44a266a9,
,hardware store,hardware store,Toko Bangunan UD. Gloria - MINUT,"Jl. Soekarno No.D-291, Sarongsong II, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95371","Sarongsong II, Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95371.0,Indonesia,081350408451,,,14.610.777,1.249.672.777,https://maps.google.com/?cid=0x0:0xd53f015364e010f4,
,hardware store,Toko Bahan Bangunan,Toko Bintang Klabat Pusat Baja Ringan,"Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95373","Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,082396732432,,,14.691.659,1.249.672.677,https://maps.google.com/?cid=0x0:0xf7a7af35aeb789b7,
,hardware store,Toko Bahan Bangunan,Toko Bangunan Chiko Matungkas,"FXF9+7QQ, Jl. Sukur - Likupang, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085340940004,,,14.732.046,1.249.694.978,https://maps.google.com/?cid=0x0:0xb10a524c66bf6d30,
,hardware store,Toko Bahan Bangunan,Matungkas Jaya (Toko Bangunan),"FXGC+67C, Jl. Sukur - Likupang, Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082333344765,,,14.755.556,1.249.706.543,https://maps.google.com/?cid=0x0:0x9356ce9cff86f7f2,
,hardware store,Pusat Perbelanjaan,UD Diareta,"GXFQ+MWR, Jl. Sukur - Likupang, Warukapas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085298625599,,,15.242.496,1.249.897.575,https://maps.google.com/?cid=0x0:0xf0abc32cc10421a4,
,hardware store,Toko Bahan Bangunan,Toko sumber terang,"Jl. Ir. Soekarno No.88, Kolongan Tetempangan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,089698079913,,,14.764.815,1.249.366.244,https://maps.google.com/?cid=0x0:0x804c90914228033c,
,hardware store,Toko bahan makanan,Kel.Malendes.Tumpia (bule/rinto),"Kolongan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,089612231389,,,1.450.796,1.249.422.676,https://maps.google.com/?cid=0x0:0xaae9bb0e7f8f1704,
,hardware store,Grosir,Toko Samudra,"HX3X+HF6, Jl. Sukur - Likupang, Wasian, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,15.539.114,1.249.986.522,https://maps.google.com/?cid=0x0:0x7a6ca99e7558105b,
,hardware store,Pasar bahan bangunan,Toko Kolongan Jaya,"FW8G+69M, Jl. Raya Manado - Bitung, Kolongan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085240515970,,,1.465.596,1.249.259.371,https://maps.google.com/?cid=0x0:0x7f97f6ae08991b58,
,hardware store,Toko Bahan Bangunan,Toko sumber terang,"Jl. Ir. Soekarno No.88, Kolongan Tetempangan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,089698079913,,,14.764.815,1.249.366.244,https://maps.google.com/?cid=0x0:0x804c90914228033c,
,hardware store,Toko,Toko GRAND HARDWARE,"CXJH+22P, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.300.932,1.249.775.741,https://maps.google.com/?cid=0x0:0xd5bea6e4e94329b1,
,hardware store,Toko Bahan Bangunan,DeDo Supermarket,"Jl. Raya Manado - Bitung, Maumbi, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082363111170,,,14.783.792,1.249.086.253,https://maps.google.com/?cid=0x0:0x2d4a0393891ebb97,
,hardware store,Toko Bahan Bangunan,GranD Prima Manado,"Kompleks MonacoBay, Jl. Piere Tendean No.1 Blok A, Kota Manado, Sulawesi Utara 95111","Jl. Piere Tendean No.1 Blok A, Kota Manado",SULAWESI UTARA,95111.0,Indonesia,081244158352,,,1.487.165,124.836.687,https://maps.google.com/?cid=0x0:0x7138f00ecfef2196,
,hardware store,Toko Obat,GShop Kalawat,"jaga 3 Kolongan, Kawangkoan, Kec. Kalawat, Kabupaten Minahasa Utara, Sulawesi Utara 95378","Kawangkoan, Kec. Kalawat, Kabupaten Minahasa Utara",SULAWESI UTARA,95378.0,Indonesia,082156633305,,,14.534.904,1.249.329.351,https://maps.google.com/?cid=0x0:0x1c661e9567103107,
,hardware store,hardware store,Kec. Kauditan,"Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,13.931.442,125.042.732,https://maps.google.com/?cid=0x0:0x2d255a96bf594260,
,hardware store,Toko Bahan Bangunan,Kios IMANUEL,"desa, Kauditan II, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082193319910,,,13.910.229,1.250.480.414,https://maps.google.com/?cid=0x0:0x1a0fb236dec656af,
,hardware store,Toko,Toko GRAND HARDWARE,"CXJH+22P, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.300.932,1.249.775.741,https://maps.google.com/?cid=0x0:0xd5bea6e4e94329b1,
,hardware store,Komplek perumahan,Kezia home,"CX3V+CGR, Tumaluntung, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.036.121,1.249.937.537,https://maps.google.com/?cid=0x0:0x6ccd979adda3140,
,hardware store,Toko Bahan Bangunan,Grand Hardware,"C4PC+9FV, Jl. Raya Manado - Bitung, Girian Weru Dua, Kec. Girian, Kota Bitung, Sulawesi Utara 95864","Jl. Raya Manado - Bitung, Girian Weru Dua, Kec. Girian, Kota Bitung",SULAWESI UTARA,95864.0,Indonesia,,,,14.359.832,125.121.166,https://maps.google.com/?cid=0x0:0x19a823dd6e850cfd,
,hardware store,Toko Bahan Bangunan,Sumber Harapan,"Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,082122228701,,,14.284.998,1.249.789.791,https://maps.google.com/?cid=0x0:0x6102f8e8e85ca953,
,hardware store,hardware store,Toko Bangunan UD. Gloria - MINUT,"Jl. Soekarno No.D-291, Sarongsong II, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95371","Sarongsong II, Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95371.0,Indonesia,081350408451,,,14.610.777,1.249.672.777,https://maps.google.com/?cid=0x0:0xd53f015364e010f4,
,hardware store,Kios,Kauditan,"92H3+J62, Lembean, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.379.006,125.003.015,https://maps.google.com/?cid=0x0:0xa5a1586cc74ca547,
,hardware store,Toko Fotokopi,Greybell Fotocopy And Stationary,"Jl. Arnold Mononutu, Kaasar, Kec. Kauditan, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081355688717,,,13.989.345,1.250.121.661,https://maps.google.com/?cid=0x0:0x7f6a0d3510f647d2,
,hardware store,Toko Perlengkapan Rumah,MR.DIY,"Jl. Raya Manado - Bitung No.871, Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,1.419.665,1.249.877.989,https://maps.google.com/?cid=0x0:0x6b10aff0b5f80bb8,
,hardware store,Toko Bahan Bangunan,Depo Bangunan Baru,"Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,08114667779,,,14.209.652,1.249.858.983,https://maps.google.com/?cid=0x0:0x39d09d0fdcf3ce9a,
,hardware store,Toko Bahan Bangunan,"Cipta Sarana, Sukur, Airmadidi","Jl. Raya Manado - Bitung, Sukur, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,,,,14.476.341,1.249.596.084,https://maps.google.com/?cid=0x0:0x666bbfc04e00e06c,
,hardware store,Toko Bahan Bangunan,Toko Bintang Klabat Pusat Baja Ringan,"Matungkas, Kec. Dimembe, Kabupaten Minahasa Utara, Sulawesi Utara 95373","Kec. Dimembe, Kabupaten Minahasa Utara",SULAWESI UTARA,95373.0,Indonesia,082396732432,,,14.691.659,1.249.672.677,https://maps.google.com/?cid=0x0:0xf7a7af35aeb789b7,
,hardware store,Toko Bunga,KEMBANG DEISY AIRMADIDI,"Airmadidi Atas, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,081244008888,,,14.226.343,1.249.843.667,https://maps.google.com/?cid=0x0:0x6db8531055389581,
,hardware store,Toko Perlengkapan Rumah,Toko Sumber Meubel Elektronik Bangunan,"Jl. Raya Manado - Bitung, Sarongsong I, Kec. Airmadidi, Kabupaten Minahasa Utara, Sulawesi Utara","Kabupaten Minahasa Utara, Sulawesi Utara",SULAWESI UTARA,,Indonesia,085146472422,,,14.279.751,1.249.791.172,https://maps.google.com/?cid=0x0:0xfe4620b5cfc9b497,
,hardware store,Toko Perlengkapan Rumah,Grand Hardware,"Komplek Marina Plaza Blok B No. 7-10, Jl. Piere Tendean Boulevard,manado, Manado, Sulawesi Utara, 95111","Jl. Piere Tendean Boulevard,manado, Manado",SULAWESI UTARA,95111.0,Indonesia,085255443510,,,14.924.543,124.838.346,https://maps.google.com/?cid=0x0:0x513c63d19209ca5,
